Generic Name	SMILES	Drug Bank ID	URL	Drug Groups	Score
Isosorbide	[H][C@]1(O)CO[C@]2([H])[C@]([H])(O)CO[C@]12[H]	DB09401	https://go.drugbank.com/drugs/DB09401	approved; investigational	-648.888
Butaperazine	CCCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1	DB13213	https://go.drugbank.com/drugs/DB13213	approved	-484.563
Carbocromen	CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2	DB13279	https://go.drugbank.com/drugs/DB13279	approved; withdrawn	-498.696
Methotrexate	[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)N(C)CC1=NC2=C(N)NC(=N)N=C2N=C1)C(O)=O	DB00563	https://go.drugbank.com/drugs/DB00563	approved	-560.568
Reboxetine	[H][C@@](OC1=CC=CC=C1OCC)(C1=CC=CC=C1)[C@@]1([H])CNCCO1	DB00234	https://go.drugbank.com/drugs/DB00234	approved; experimental	-632.743
Idebenone	COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O	DB09081	https://go.drugbank.com/drugs/DB09081	approved; investigational	-635.949
Tamsulosin	CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O	DB00706	https://go.drugbank.com/drugs/DB00706	approved; investigational	-628.948
Rufinamide	NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1	DB06201	https://go.drugbank.com/drugs/DB06201	approved	-707.163
Mandelic acid	OC(C(O)=O)C1=CC=CC=C1	DB13218	https://go.drugbank.com/drugs/DB13218	approved	-629.084
Sulbactam	[H][C@@]12CC(=O)N1[C@@]([H])(C(O)=O)C(C)(C)S2(=O)=O	DB09324	https://go.drugbank.com/drugs/DB09324	approved	-648.538
Levonorgestrel	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]	DB00367	https://go.drugbank.com/drugs/DB00367	approved; investigational	-631.092
Dexpanthenol	CC(C)(CO)[C@@H](O)C(=O)NCCCO	DB09357	https://go.drugbank.com/drugs/DB09357	approved	-585.125
Norflurane	FCC(F)(F)F	DB13116	https://go.drugbank.com/drugs/DB13116	approved; experimental	-656.331
Fosamprenavir	CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1	DB01319	https://go.drugbank.com/drugs/DB01319	approved	-631.9
Safinamide	C[C@H](NCC1=CC=C(OCC2=CC(F)=CC=C2)C=C1)C(N)=O	DB06654	https://go.drugbank.com/drugs/DB06654	approved; investigational	-562.25
Abiraterone	[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C	DB05812	https://go.drugbank.com/drugs/DB05812	approved	-632.821
Ivabradine	COC1=C(OC)C=C2[C@@H](CN(C)CCCN3CCC4=CC(OC)=C(OC)C=C4CC3=O)CC2=C1	DB09083	https://go.drugbank.com/drugs/DB09083	approved	-525.548
Rupatadine	CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1	DB11614	https://go.drugbank.com/drugs/DB11614	approved	-559.374
Lormetazepam	CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl	DB13872	https://go.drugbank.com/drugs/DB13872	approved	-633.486
Febuxostat	CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N	DB04854	https://go.drugbank.com/drugs/DB04854	approved	-527.006
Pixantrone	NCCNC1=CC=C(NCCN)C2=C1C(=O)C1=C(C=NC=C1)C2=O	DB06193	https://go.drugbank.com/drugs/DB06193	approved; investigational	-634.985
Selpercatinib	COC1=NC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)C=C1	DB15685	https://go.drugbank.com/drugs/DB15685	approved; investigational	-536.501
Elexacaftor	C[C@@H]1CN(C2=NC(=CC=C2C(=O)NS(=O)(=O)C2=CN(C)N=C2C)N2C=CC(OCC(C)(C)C(F)(F)F)=N2)C(C)(C)C1	DB15444	https://go.drugbank.com/drugs/DB15444	approved; investigational	-716.09
Benzodiazepine	N1N=CC=CC2=CC=CC=C12	DB12537	https://go.drugbank.com/drugs/DB12537	approved; investigational	-655.848
Pomalidomide	NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O	DB08910	https://go.drugbank.com/drugs/DB08910	approved	-631.662
Methimazole	CN1C=CNC1=S	DB00763	https://go.drugbank.com/drugs/DB00763	approved	-629.549
Diphenoxylate	CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1	DB01081	https://go.drugbank.com/drugs/DB01081	approved; illicit	-623.276
Zanubrutinib	NC(=O)C1=C2NCC[C@@H](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1	DB15035	https://go.drugbank.com/drugs/DB15035	approved; investigational	-236.887
Ulipristal	CN(C)C1=CC=C(C=C1)[C@H]1C[C@@]2(C)[C@@H](CC[C@]2(O)C(C)=O)[C@@H]2CCC3=CC(=O)CCC3=C12	DB08867	https://go.drugbank.com/drugs/DB08867	approved	-638.478
Oxolamine	CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1	DB13216	https://go.drugbank.com/drugs/DB13216	approved	-613.739
Berotralstat	NCC1=CC(=CC=C1)N1N=C(C=C1C(=O)NC1=CC(=CC=C1F)[C@H](NCC1CC1)C1=CC=CC(=C1)C#N)C(F)(F)F	DB15982	https://go.drugbank.com/drugs/DB15982	approved	-611.925
Testolactone	[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]	DB00894	https://go.drugbank.com/drugs/DB00894	approved; investigational	-618.452
Estradiol valerate	[H][C@@]12CC[C@H](OC(=O)CCCC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3	DB13956	https://go.drugbank.com/drugs/DB13956	approved; investigational; vet_approved	-655.944
Citicoline	C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O	DB12153	https://go.drugbank.com/drugs/DB12153	approved; experimental	-628.357
Ethambutol	CC[C@@H](CO)NCCN[C@@H](CC)CO	DB00330	https://go.drugbank.com/drugs/DB00330	approved	-695.37
Bucetin	CCOC1=CC=C(NC(=O)CC(C)O)C=C1	DB13278	https://go.drugbank.com/drugs/DB13278	approved; withdrawn	-626.646
Mannitol busulfan	CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(C)(=O)=O	DB12097	https://go.drugbank.com/drugs/DB12097	approved; investigational	-658.555
Ecamsule	CC1(C)C2CCC1(CS(O)(=O)=O)C(=O)C2=CC1=CC=C(C=C2C3CCC(CS(O)(=O)=O)(C2=O)C3(C)C)C=C1	DB09534	https://go.drugbank.com/drugs/DB09534	approved	-640.894
Escitalopram	CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1	DB01175	https://go.drugbank.com/drugs/DB01175	approved	-657.084
Methdilazine	CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1	DB00902	https://go.drugbank.com/drugs/DB00902	approved	-593.75
Amylmetacresol	CCCCCC1=CC=C(C)C=C1O	DB13908	https://go.drugbank.com/drugs/DB13908	approved	-636.916
Pralatrexate	NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1	DB06813	https://go.drugbank.com/drugs/DB06813	approved; investigational	-480.891
Lonafarnib	NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2C3=C(CCC4=C2C(Br)=CC(Cl)=C4)C=C(Br)C=N3)CC1	DB06448	https://go.drugbank.com/drugs/DB06448	approved; investigational	-656.254
Nicoboxil	CCCCOCCOC(=O)C1=CN=CC=C1	DB12911	https://go.drugbank.com/drugs/DB12911	approved; investigational	-645.868
Levoleucovorin	NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1	DB11596	https://go.drugbank.com/drugs/DB11596	approved; investigational	-499.806
Vitamin E	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C	DB00163	https://go.drugbank.com/drugs/DB00163	approved; nutraceutical; vet_approved	-640.167
Ezetimibe	[H][C@]1(CC[C@H](O)C2=CC=C(F)C=C2)C(=O)N(C2=CC=C(F)C=C2)[C@]1([H])C1=CC=C(O)C=C1	DB00973	https://go.drugbank.com/drugs/DB00973	approved	-635.742
Ertapenem	[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O	DB00303	https://go.drugbank.com/drugs/DB00303	approved; investigational	-530.999
Nepafenac	NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N	DB06802	https://go.drugbank.com/drugs/DB06802	approved; investigational	-619.174
Lumiracoxib	CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1	DB01283	https://go.drugbank.com/drugs/DB01283	approved; investigational	-690.048
Conivaptan	CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1	DB00872	https://go.drugbank.com/drugs/DB00872	approved; investigational	-617.207
Levacetylmethadol	CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	DB01227	https://go.drugbank.com/drugs/DB01227	approved; investigational	-633.203
Flurandrenolide	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	DB00846	https://go.drugbank.com/drugs/DB00846	approved	-633.229
Moxifloxacin	[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O	DB00218	https://go.drugbank.com/drugs/DB00218	approved; investigational	-599.138
Entecavir	NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](CO)C1=C	DB00442	https://go.drugbank.com/drugs/DB00442	approved; investigational	-721.622
Clevidipine	CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC	DB04920	https://go.drugbank.com/drugs/DB04920	approved; investigational	-629.186
Solifenacin	O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1	DB01591	https://go.drugbank.com/drugs/DB01591	approved	-477.368
Dexmethylphenidate	[H][C@@](C(=O)OC)(C1=CC=CC=C1)[C@@]1([H])CCCCN1	DB06701	https://go.drugbank.com/drugs/DB06701	approved; investigational	-632.623
Peramivir	[H][C@@]1([C@@H](NC(C)=O)C(CC)CC)[C@H](O)[C@H](C[C@H]1NC(N)=N)C(O)=O	DB06614	https://go.drugbank.com/drugs/DB06614	approved; investigational	-707.561
Bazedoxifene	CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1	DB06401	https://go.drugbank.com/drugs/DB06401	approved; investigational	-506.706
Metaxalone	CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1	DB00660	https://go.drugbank.com/drugs/DB00660	approved	-617.871
Sulindac	CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O	DB00605	https://go.drugbank.com/drugs/DB00605	approved; investigational	-605.523
Zucapsaicin	COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1	DB09120	https://go.drugbank.com/drugs/DB09120	approved; investigational	-618.268
Capsaicin	COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1	DB06774	https://go.drugbank.com/drugs/DB06774	approved	-701.497
Fluvastatin	CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12	DB01095	https://go.drugbank.com/drugs/DB01095	approved	-582.014
Terbinafine	CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12	DB00857	https://go.drugbank.com/drugs/DB00857	approved; investigational; vet_approved	-638.473
Amiloxate	COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1	DB11207	https://go.drugbank.com/drugs/DB11207	approved	-632.905
Spectinomycin	[H][C@@]12O[C@H](C)CC(=O)[C@]1(O)O[C@]1([H])[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@@]1([H])O2	DB00919	https://go.drugbank.com/drugs/DB00919	approved; investigational; vet_approved	-630.032
Xamoterol	OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1	DB13781	https://go.drugbank.com/drugs/DB13781	approved	-627.455
Iofetamine I-123	CC(C)NC(C)CC1=CC=C([123I])C=C1	DB09480	https://go.drugbank.com/drugs/DB09480	approved	-583.075
Naproxen	COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O	DB00788	https://go.drugbank.com/drugs/DB00788	approved; vet_approved	-615.832
Cinacalcet	C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12	DB01012	https://go.drugbank.com/drugs/DB01012	approved	-633.372
Abametapir	CC1=CC=C(N=C1)C1=CC=C(C)C=N1	DB11932	https://go.drugbank.com/drugs/DB11932	approved; investigational	-629.53
Dichlorobenzyl alcohol	OCC1=C(Cl)C=C(Cl)C=C1	DB13269	https://go.drugbank.com/drugs/DB13269	approved	-626.16
Lactitol	OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO	DB12942	https://go.drugbank.com/drugs/DB12942	approved; investigational	-662.04
Lubiprostone	[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC	DB01046	https://go.drugbank.com/drugs/DB01046	approved; investigational	-596.573
Methyl aminolevulinate	COC(=O)CCC(=O)CN	DB00992	https://go.drugbank.com/drugs/DB00992	approved; investigational	-657.84
alpha-Arbutin	OC[C@H]1O[C@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O	DB14109	https://go.drugbank.com/drugs/DB14109	approved; experimental	-629.315
Olmesartan	CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O	DB00275	https://go.drugbank.com/drugs/DB00275	approved; investigational	-625.749
Camphor	[H][C@@]12CC[C@@](C)(C(=O)C1)C2(C)C	DB01744	https://go.drugbank.com/drugs/DB01744	approved	-705.299
Telbivudine	CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O	DB01265	https://go.drugbank.com/drugs/DB01265	approved; investigational	-633.543
Flutemetamol (18F)	CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1	DB09151	https://go.drugbank.com/drugs/DB09151	approved; investigational	-635.742
Enzalutamide	CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F	DB08899	https://go.drugbank.com/drugs/DB08899	approved	-499.98
Macitentan	CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1	DB08932	https://go.drugbank.com/drugs/DB08932	approved	-538.173
Dronabinol	[H][C@@]12C=C(C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=CC(CCCCC)=C1	DB00470	https://go.drugbank.com/drugs/DB00470	approved; illicit	-655.356
Methylnaltrexone	C[N@+]1(CC2CC2)CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35	DB06800	https://go.drugbank.com/drugs/DB06800	approved	-698.529
Tecovirimat	FC(F)(F)C1=CC=C(C=C1)C(=O)NN1C(=O)[C@H]2[C@H]([C@H]3C=C[C@@H]2[C@@H]2C[C@H]32)C1=O	DB12020	https://go.drugbank.com/drugs/DB12020	approved; investigational	-693.033
Medronic acid	OP(O)(=O)CP(O)(O)=O	DB14078	https://go.drugbank.com/drugs/DB14078	approved; investigational	-626.771
Ivacaftor	CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C	DB08820	https://go.drugbank.com/drugs/DB08820	approved	-549.497
Cobimetinib	OC1(CN(C1)C(=O)C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C=C1)[C@@H]1CCCCN1	DB05239	https://go.drugbank.com/drugs/DB05239	approved; investigational	-630.372
Amiloride	NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N	DB00594	https://go.drugbank.com/drugs/DB00594	approved	-630.022
Tixocortol	[H][C@@]12CC[C@](O)(C(=O)CS)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	DB09091	https://go.drugbank.com/drugs/DB09091	approved; withdrawn	-632.536
Clothiapine	CN1CCN(CC1)C1=NC2=CC=CC=C2SC2=C1C=C(Cl)C=C2	DB13256	https://go.drugbank.com/drugs/DB13256	approved	-655.019
Pimozide	FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1	DB01100	https://go.drugbank.com/drugs/DB01100	approved	-386.469
Benperidol	OC1=NC2=CC=CC=C2N1C1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1	DB12867	https://go.drugbank.com/drugs/DB12867	approved; investigational	-571.904
Steviolbioside	C[C@@]12CCC[C@](C)([C@H]1CC[C@@]13CC(=C)[C@@](C1)(CC[C@@H]23)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=O	DB12434	https://go.drugbank.com/drugs/DB12434	approved; investigational	-624.747
Levonordefrin	C[C@H](N)[C@H](O)C1=CC(O)=C(O)C=C1	DB06707	https://go.drugbank.com/drugs/DB06707	approved	-638.773
Flumethasone	[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C	DB00663	https://go.drugbank.com/drugs/DB00663	approved; vet_approved	-641.107
Paromomycin	NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	DB01421	https://go.drugbank.com/drugs/DB01421	approved; investigational	-583.418
Guanoxan	NC(=N)NCC1COC2=C(O1)C=CC=C2	DB13211	https://go.drugbank.com/drugs/DB13211	approved	-641.361
Estradiol dienanthate	CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CCCCCC)=CC=C4[C@H]3CC[C@]12C	DB13955	https://go.drugbank.com/drugs/DB13955	approved; investigational; vet_approved	-587.778
Hydrocortisone succinate	[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	DB14545	https://go.drugbank.com/drugs/DB14545	approved	-694.536
Levomenthol	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	DB00825	https://go.drugbank.com/drugs/DB00825	approved	-705.6
Lumacaftor	CC1=CC=C(NC(=O)C2(CC2)C2=CC=C3OC(F)(F)OC3=C2)N=C1C1=CC(=CC=C1)C(O)=O	DB09280	https://go.drugbank.com/drugs/DB09280	approved	-651.644
Fedratinib	CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC=CC(=C1)S(=O)(=O)NC(C)(C)C	DB12500	https://go.drugbank.com/drugs/DB12500	approved; investigational	-630.555
Enprofylline	CCCN1C2=C(NC=N2)C(=O)NC1=O	DB00824	https://go.drugbank.com/drugs/DB00824	approved; experimental	-631.42
Fluorescein	OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=C2C=CC=C3)=C1	DB00693	https://go.drugbank.com/drugs/DB00693	approved	-703.341
Dihydroergocornine	[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C	DB11273	https://go.drugbank.com/drugs/DB11273	approved	-622.483
Methylprednisolone hemisuccinate	[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C	DB14644	https://go.drugbank.com/drugs/DB14644	approved	-657.417
Dexbrompheniramine	CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1	DB00405	https://go.drugbank.com/drugs/DB00405	approved	-698.346
Hydroxyprogesterone caproate	[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	DB06789	https://go.drugbank.com/drugs/DB06789	approved; investigational	-415.072
Ensulizole	OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1	DB11115	https://go.drugbank.com/drugs/DB11115	approved	-633.529
alpha-Amyl cinnamaldehyde	CCCCC\C(C=O)=C\C1=CC=CC=C1	DB14175	https://go.drugbank.com/drugs/DB14175	approved; experimental	-631.923
Drotaverine	CCOC1=C(OCC)C=C(\C=C2/NCCC3=CC(OCC)=C(OCC)C=C23)C=C1	DB06751	https://go.drugbank.com/drugs/DB06751	approved; investigational	-514.161
Sulfadoxine	COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC	DB01299	https://go.drugbank.com/drugs/DB01299	approved; investigational	-233.071
Biotin	[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2	DB00121	https://go.drugbank.com/drugs/DB00121	approved; investigational; nutraceutical	-710.993
Temocillin	CO[C@]1(NC(=O)C(C(O)=O)C2=CSC=C2)[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O	DB12343	https://go.drugbank.com/drugs/DB12343	approved; investigational	-634.18
Dalfampridine	NC1=CC=NC=C1	DB06637	https://go.drugbank.com/drugs/DB06637	approved	-663.089
Proxibarbal	CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O	DB13253	https://go.drugbank.com/drugs/DB13253	approved	-633.209
N-Acetylglucosamine	[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO	DB00141	https://go.drugbank.com/drugs/DB00141	approved; investigational; nutraceutical	-639.273
Ropivacaine	CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C	DB00296	https://go.drugbank.com/drugs/DB00296	approved	-711.426
Migalastat	OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O	DB05018	https://go.drugbank.com/drugs/DB05018	approved; investigational	-628.316
Acetophenazine	CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1	DB01063	https://go.drugbank.com/drugs/DB01063	approved	-397.013
Erlotinib	COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2	DB00530	https://go.drugbank.com/drugs/DB00530	approved; investigational	-646.777
Acetic acid	CC(O)=O	DB03166	https://go.drugbank.com/drugs/DB03166	approved	-694.718
Phenytoin	O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1	DB00252	https://go.drugbank.com/drugs/DB00252	approved; vet_approved	-633.422
Arzoxifene	COC1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2	DB06249	https://go.drugbank.com/drugs/DB06249	approved; investigational	-535.485
Eslicarbazepine acetate	CC(=O)O[C@H]1CC2=CC=CC=C2N(C(N)=O)C2=CC=CC=C12	DB09119	https://go.drugbank.com/drugs/DB09119	approved	-635.492
Esketamine	CN[C@@]1(CCCCC1=O)C1=CC=CC=C1Cl	DB11823	https://go.drugbank.com/drugs/DB11823	approved; investigational	-624.193
Stavudine	CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O	DB00649	https://go.drugbank.com/drugs/DB00649	approved; investigational	-584.491
Dicloxacillin	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1Cl)C(O)=O	DB00485	https://go.drugbank.com/drugs/DB00485	approved; investigational; vet_approved	-442.509
Diaminopropanol tetraacetic acid	OC(CN(CC(O)=O)CC(O)=O)CN(CC(O)=O)CC(O)=O	DB12362	https://go.drugbank.com/drugs/DB12362	approved; investigational	-694.845
Betiatide	OC(=O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)C1=CC=CC=C1	DB14082	https://go.drugbank.com/drugs/DB14082	approved; experimental	-579.485
Bilastine	CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1	DB11591	https://go.drugbank.com/drugs/DB11591	approved; investigational	-640.317
Acetylcholine	CC(=O)OCC[N+](C)(C)C	DB03128	https://go.drugbank.com/drugs/DB03128	approved; investigational	-657.396
Deflazacort	[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O	DB11921	https://go.drugbank.com/drugs/DB11921	approved; investigational	-638.08
Cyclacillin	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1(N)CCCCC1)C(O)=O	DB01000	https://go.drugbank.com/drugs/DB01000	approved	-638.446
Adenine	NC1=C2NC=NC2=NC=N1	DB00173	https://go.drugbank.com/drugs/DB00173	approved; nutraceutical	-655.55
Cephaloglycin	[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O	DB00689	https://go.drugbank.com/drugs/DB00689	approved	-629.496
Bumadizone	CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1	DB13286	https://go.drugbank.com/drugs/DB13286	approved	-633.289
Oxyquinoline	OC1=CC=CC2=C1N=CC=C2	DB11145	https://go.drugbank.com/drugs/DB11145	approved; vet_approved	-652.716
Tacrine	NC1=C2CCCCC2=NC2=CC=CC=C12	DB00382	https://go.drugbank.com/drugs/DB00382	approved; investigational; withdrawn	-710.354
Carbocisteine	N[C@@H](CSCC(O)=O)C(O)=O	DB04339	https://go.drugbank.com/drugs/DB04339	approved; investigational	-620.61
